recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,history_log
1,4) $350 - $500,445.02,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,6.0981192249765215
7,1) $0 - $100,93.8,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,4.541164856012179
4,2) $100 - $200,134.19,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,4.899256706112866
5,3) $200 - $350,275.13,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,5.617243713238962
5,2) $100 - $200,119.32,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,4.781808959646548
8,3) $200 - $350,298.97,1,0,Urban,0,Phone,No E-Mail,1,0,0,0,5.700343233908688
10,1) $0 - $100,52.84,1,0,Urban,1,Web,No E-Mail,0,0,0,0,3.9672684796541247
10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
6,2) $100 - $200,124.09,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,4.821007108786528
2,2) $100 - $200,126.97,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.8439508380817005
12,1) $0 - $100,59.26,0,1,Rural,0,Phone,No E-Mail,1,0,0,0,4.081934542145419
2,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
12,1) $0 - $100,47.14,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,3.853121897507985
1,5) $500 - $750,518.3,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.2505542251956605
6,2) $100 - $200,166.49,1,0,Urban,0,Web,Mens E-Mail,1,0,0,1,5.114935247556761
1,4) $350 - $500,470.48,1,1,Urban,0,Phone,No E-Mail,1,0,0,0,6.153753450151701
4,5) $500 - $750,671.78,1,1,Surburban,1,Web,No E-Mail,0,0,0,0,6.5099309059699255
10,3) $200 - $350,260.48,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0,0,5.562526082814175
2,2) $100 - $200,165.54,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,5.1092128574572495
3,4) $350 - $500,453.15,1,1,Urban,1,Multichannel,No E-Mail,0,0,0,0,6.1162231965007905
5,3) $200 - $350,315.28,0,1,Urban,1,Web,No E-Mail,0,0,0,0,5.753461132886748
12,3) $200 - $350,326.3,1,0,Rural,0,Web,No E-Mail,0,0,0,0,5.787817203599275
2,4) $350 - $500,416.72,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,6.032414533436937
2,3) $200 - $350,261.13,1,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,5.565018367611075
2,4) $350 - $500,440.63,1,1,Rural,0,Phone,No E-Mail,0,0,0,0,6.088205521019881
6,3) $200 - $350,322.29,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0,1,5.77545176134656
6,4) $350 - $500,370.77,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,5.915581924269754
1,1) $0 - $100,29.99,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
4,2) $100 - $200,119.74,0,1,Rural,1,Web,Mens E-Mail,1,0,0,1,4.785322725497206
9,3) $200 - $350,289.03,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.666530488953312
6,2) $100 - $200,163.25,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.09528276815654
12,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
10,2) $100 - $200,122.32,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.8066405616208066
10,1) $0 - $100,29.99,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
1,5) $500 - $750,510.52,1,1,Surburban,1,Web,Mens E-Mail,1,0,0,1,6.23542981411449
10,2) $100 - $200,174.32,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,5.160892690636365
6,3) $200 - $350,228.02,1,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,5.429433344405574
7,2) $100 - $200,120.72,1,0,Surburban,0,Phone,No E-Mail,1,0,0,0,4.793473814459594
7,1) $0 - $100,85.4,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,4.447346100794524
2,3) $200 - $350,212.46,0,1,Surburban,1,Web,No E-Mail,1,0,0,0,5.3587537353518675
6,5) $500 - $750,570.54,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,6.346583280779408
7,1) $0 - $100,37.97,1,0,Rural,0,Phone,No E-Mail,1,0,0,0,3.636796374243711
3,5) $500 - $750,585.81,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,6.372995504920516
2,"6) $750 - $1,000",880.5,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,6.7804899279362605
9,1) $0 - $100,54.03,1,0,Urban,1,Web,No E-Mail,0,0,0,0,3.9895394478559743
10,4) $350 - $500,444.59,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0,0,6.097152509149389
8,1) $0 - $100,90.73,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,4.507888063181538
10,4) $350 - $500,356.62,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.8766707891059005
11,3) $200 - $350,259.59,0,1,Rural,1,Web,Mens E-Mail,1,0,0,1,5.559103463286757
1,5) $500 - $750,569.13,1,0,Surburban,1,Phone,Mens E-Mail,1,1,144.51,1,6.3441088790325635
10,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
1,2) $100 - $200,191.81,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,5.256505298733597
9,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
1,3) $200 - $350,275.22,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.617570777837136
1,1) $0 - $100,84.7,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,4.439115601658009
9,2) $100 - $200,158.42,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,5.065249734036134
7,5) $500 - $750,526.52,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,6.266289317557207
9,2) $100 - $200,126.17,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,4.83763020393965
2,2) $100 - $200,111.86,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.717248089393442
11,3) $200 - $350,222.59,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,5.405331514202519
1,3) $200 - $350,250.75,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,5.524456426842045
12,3) $200 - $350,217.25,0,1,Urban,1,Multichannel,No E-Mail,0,0,0,0,5.381048764145501
1,"6) $750 - $1,000",905.99,1,0,Rural,1,Web,No E-Mail,0,0,0,0,6.809028268454472
11,1) $0 - $100,51.56,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.9427461780709865
2,1) $0 - $100,59.92,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,4.0930103392089645
11,3) $200 - $350,209.79,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,5.346107030383885
11,3) $200 - $350,312.19,1,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,5.7436119768188165
2,4) $350 - $500,438.31,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.082926422587722
2,1) $0 - $100,72.08,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.277776613300082
2,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
4,2) $100 - $200,121.66,0,1,Urban,0,Web,Mens E-Mail,1,0,0,1,4.801230268892559
3,3) $200 - $350,289.53,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.668258918587155
9,3) $200 - $350,251.15,1,1,Urban,1,Phone,Mens E-Mail,1,0,0,1,5.526050370196054
1,4) $350 - $500,424.1,0,1,Urban,1,Multichannel,No E-Mail,0,0,0,0,6.049969276480545
10,1) $0 - $100,51.8,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,3.9473901492654373
7,1) $0 - $100,42.87,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,3.7581722806098856
10,"6) $750 - $1,000",985.24,0,1,Surburban,1,Web,No E-Mail,1,0,0,0,6.8928852663154085
9,2) $100 - $200,107.62,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,4.678606504061274
1,1) $0 - $100,63.38,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.149148354262775
7,1) $0 - $100,36.51,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,3.5975861956675455
8,2) $100 - $200,148.86,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.003006266931765
3,3) $200 - $350,334.96,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.814011121710887
4,1) $0 - $100,95.21,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.5560849782976
7,5) $500 - $750,584.15,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,6.370157799163158
10,4) $350 - $500,387.23,1,1,Rural,0,Phone,No E-Mail,0,0,0,0,5.959018831739896
5,1) $0 - $100,90.13,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,4.501253072568319
7,1) $0 - $100,36.91,0,1,Urban,0,Web,No E-Mail,0,0,0,0,3.608482517041907
1,2) $100 - $200,144.56,1,0,Surburban,0,Phone,No E-Mail,1,0,0,0,4.973694646283973
3,2) $100 - $200,193.99,0,1,Surburban,0,Phone,No E-Mail,1,0,0,0,5.267806611343015
2,3) $200 - $350,283.81,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.648305000186914
2,1) $0 - $100,37.05,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,3.6122683517420957
1,5) $500 - $750,524.81,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,6.263036292326386
1,1) $0 - $100,70.27,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,4.252344965204106
9,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,1,0,0,1,3.4008639927609177
2,4) $350 - $500,429.69,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,6.063064018459883
4,4) $350 - $500,370.95,0,1,Urban,0,Phone,No E-Mail,1,1,29.99,0,5.9160672826355345
6,2) $100 - $200,155.72,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,5.048059522742255
8,3) $200 - $350,286.8,1,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,5.658785108725465
4,3) $200 - $350,329.1,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,5.796361655949294
2,4) $350 - $500,444.13,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,6.096117312369572
7,1) $0 - $100,76.65,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.339249605317823
7,1) $0 - $100,63.3,0,1,Urban,0,Phone,Mens E-Mail,1,0,0,1,4.147885329150131
7,3) $200 - $350,336.91,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,5.819815832370331
4,3) $200 - $350,279.23,1,1,Urban,0,Web,No E-Mail,0,0,0,0,5.632035814972629
12,1) $0 - $100,73.52,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,4.297557478047431
7,1) $0 - $100,50.67,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,3.9253340194878183
9,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
4,2) $100 - $200,168.06,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,5.1243210585000725
8,1) $0 - $100,86.37,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.458640393292194
5,"6) $750 - $1,000",990.7,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.898411763978984
11,2) $100 - $200,189.2,1,0,Urban,0,Web,No E-Mail,0,0,0,0,5.2428046566177775
9,4) $350 - $500,381.27,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,5.943507785562089
1,1) $0 - $100,72.98,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.290185431008302
9,3) $200 - $350,214.66,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,5.3690553810533785
4,1) $0 - $100,90.42,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.504465481866459
3,2) $100 - $200,150.73,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,5.0154901568224375
5,1) $0 - $100,69.47,0,1,Urban,0,Phone,Mens E-Mail,1,0,0,1,4.2408950047047895
1,5) $500 - $750,598.26,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,6.394025442068757
10,1) $0 - $100,85.87,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.452834524684393
11,3) $200 - $350,242.63,1,1,Urban,0,Web,No E-Mail,0,0,0,0,5.491537649210889
12,2) $100 - $200,142.16,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.956953183846396
10,1) $0 - $100,33.43,0,1,Rural,1,Phone,Mens E-Mail,1,0,0,1,3.509453700432007
1,3) $200 - $350,344.05,1,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.840786995648489
10,3) $200 - $350,262.62,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,5.570708120430859
6,"6) $750 - $1,000",993.15,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.9008817100389646
10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
11,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
11,3) $200 - $350,252.73,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.5323217251949925
7,3) $200 - $350,238.68,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.4751237426538815
4,1) $0 - $100,33.63,0,1,Urban,1,Web,No E-Mail,0,0,0,0,3.515418525752178
3,2) $100 - $200,157.28,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.058027656398856
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
10,3) $200 - $350,314.47,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.750888682083473
4,2) $100 - $200,194.45,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.2701750606017566
10,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,1,0,0,1,3.4008639927609177
11,1) $0 - $100,55.69,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,4.019800597601577
8,2) $100 - $200,141.92,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,4.955263518561269
10,3) $200 - $350,267.32,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,5.588446442642869
7,1) $0 - $100,55.27,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,4.012230265845171
6,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
5,1) $0 - $100,38.43,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,3.6488384045767526
10,3) $200 - $350,218.88,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,5.388523634434185
4,"7) $1,000 +",1325.92,1,0,Surburban,1,Multichannel,No E-Mail,1,0,0,0,7.189861837100732
5,2) $100 - $200,129.06,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,4.860277412507694
6,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
5,4) $350 - $500,480.84,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,6.175534574436053
10,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
2,3) $200 - $350,215.85,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,5.3745837220014865
2,1) $0 - $100,43.15,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.764682417529437
10,1) $0 - $100,41.58,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,3.727619282429867
8,1) $0 - $100,34.48,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.5403794457954922
3,3) $200 - $350,250.17,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.5221406867670035
4,3) $200 - $350,322.93,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,5.7774355814696055
1,5) $500 - $750,525.58,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,6.264502414696034
5,"7) $1,000 +",1384.81,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,7.233318225095314
8,2) $100 - $200,142.77,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.961234943801129
6,1) $0 - $100,40.7,0,1,Rural,1,Web,No E-Mail,0,0,0,0,3.7062280924485496
11,1) $0 - $100,29.99,1,0,Rural,0,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
10,2) $100 - $200,104.41,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.648325456302019
1,4) $350 - $500,421.4,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0,0,6.043582501370088
5,4) $350 - $500,425.73,1,0,Rural,0,Web,Mens E-Mail,1,0,0,1,6.053805342514556
5,2) $100 - $200,175.61,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,5.168265627187763
9,2) $100 - $200,139.38,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,4.937204016010373
8,3) $200 - $350,317.29,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,5.7598161821769756
8,2) $100 - $200,153.64,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,5.034612203477704
9,4) $350 - $500,356.53,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,5.876418387786464
10,1) $0 - $100,40.15,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,3.6926224403927708
8,3) $200 - $350,311.33,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.7408534428653
4,1) $0 - $100,41.68,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,3.7300213974451113
1,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
9,2) $100 - $200,109.33,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,4.694370831446394
9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
7,1) $0 - $100,78.86,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,4.367674128449481
5,4) $350 - $500,406.52,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,6.007633128269566
1,4) $350 - $500,357,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.877735781779639
10,4) $350 - $500,378.89,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,5.937245925488363
2,2) $100 - $200,192.6,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.260615499364025
1,"6) $750 - $1,000",801.49,1,1,Urban,1,Phone,No E-Mail,0,0,0,0,6.686472495365411
1,4) $350 - $500,443.27,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,6.094179065199779
5,4) $350 - $500,477.28,1,1,Urban,0,Multichannel,Mens E-Mail,1,1,341,1,6.168103320766439
6,3) $200 - $350,232.51,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,5.448933234855163
11,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
6,2) $100 - $200,144.13,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,4.970715670095012
1,4) $350 - $500,394.78,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.978328647714841
3,1) $0 - $100,74.69,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.313346214368975
10,2) $100 - $200,199.34,1,0,Urban,1,Web,Mens E-Mail,1,0,0,1,5.29501190953931
10,3) $200 - $350,279.57,1,0,Rural,1,Web,No E-Mail,1,0,0,0,5.633252708465673
9,2) $100 - $200,135.36,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.907937895857914
2,4) $350 - $500,387.83,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,5.960567099280103
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
9,1) $0 - $100,35.21,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,3.5613301331669613
2,3) $200 - $350,270.69,1,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.600974254674519
10,3) $200 - $350,254.38,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,5.538829212023338
7,1) $0 - $100,49.14,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,3.894673367093033
2,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
1,"6) $750 - $1,000",956.32,0,1,Rural,1,Web,No E-Mail,0,0,0,0,6.863092585075944
9,1) $0 - $100,71.34,1,0,Rural,1,Web,No E-Mail,0,0,0,0,4.267457179930745
10,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
5,5) $500 - $750,712.97,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.569439343792762
7,2) $100 - $200,110.59,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,4.705829669087269
4,2) $100 - $200,154.41,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.039611402332773
7,5) $500 - $750,713.39,1,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.570028255444994
9,2) $100 - $200,156.66,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.054077851939092
7,3) $200 - $350,281.37,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,5.639670529188956
4,2) $100 - $200,127,0,1,Rural,1,Web,No E-Mail,0,0,0,0,4.844187086458591
10,1) $0 - $100,99.83,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.603468739348334
3,"6) $750 - $1,000",768.9,1,1,Urban,1,Web,Mens E-Mail,0,0,0,1,6.644960922038135
1,"6) $750 - $1,000",937.28,1,1,Rural,1,Multichannel,No E-Mail,0,0,0,0,6.842982063639369
4,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
11,2) $100 - $200,109.83,1,0,Urban,0,Web,No E-Mail,1,0,0,0,4.698933715800255
3,"7) $1,000 +",1486.76,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,7.304354534644459
1,3) $200 - $350,328.09,1,1,Rural,0,Web,No E-Mail,1,0,0,0,5.793287960989928
1,"7) $1,000 +",1330.78,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,7.193520515477139
10,3) $200 - $350,221.64,1,1,Rural,1,Web,Mens E-Mail,0,0,0,1,5.401054443999149
6,4) $350 - $500,408.63,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,6.01281010112736
3,2) $100 - $200,133.51,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,4.894176381402003
12,1) $0 - $100,39.12,0,1,Urban,0,Web,No E-Mail,0,0,0,0,3.6666338451666167
8,1) $0 - $100,90.51,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,4.505460341839079
8,1) $0 - $100,93.55,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,4.538496052720099
2,1) $0 - $100,52.04,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,3.9520126536443043
11,1) $0 - $100,88.09,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.478359019121704
8,3) $200 - $350,228.3,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,5.43066055353575
5,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,1,0,0,1,3.4008639927609177
12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0,1,3.4008639927609177
12,3) $200 - $350,237.78,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0,1,5.471345876430399
2,1) $0 - $100,75.84,0,1,Urban,0,Phone,No E-Mail,1,0,0,0,4.328625857946767
1,1) $0 - $100,99.01,1,0,Urban,1,Phone,No E-Mail,1,0,0,0,4.595220855134423
2,3) $200 - $350,307.36,0,1,Urban,0,Web,Mens E-Mail,1,0,0,1,5.728019699020247
3,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
7,2) $100 - $200,166.33,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,5.113973766802443
3,3) $200 - $350,252.09,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,5.529786166608236
6,1) $0 - $100,59.53,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.086480387165299
1,"6) $750 - $1,000",785.85,1,1,Rural,1,Multichannel,No E-Mail,0,0,0,0,6.6667659345223385
2,4) $350 - $500,412.67,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,6.022648242088235
8,5) $500 - $750,526.26,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.265795387191345
5,4) $350 - $500,436.32,1,0,Surburban,0,Phone,No E-Mail,1,0,0,0,6.078375919097279
12,5) $500 - $750,561.27,1,0,Urban,1,Phone,No E-Mail,1,0,0,0,6.330202073165437
11,5) $500 - $750,749.67,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.619633109701952
1,1) $0 - $100,51.58,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,3.9431340004531985
5,3) $200 - $350,260.97,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,5.564405458187559
9,1) $0 - $100,86,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,4.454347296253507
6,1) $0 - $100,86.35,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.458408804592688
9,5) $500 - $750,534.19,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,6.280751580919966
6,"7) $1,000 +",1583.81,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,7.367588615684905
6,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
12,3) $200 - $350,203.01,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.313255238912244
9,3) $200 - $350,225.27,0,1,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,5.417299682779903
3,3) $200 - $350,220.6,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.396351106819402
9,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,1,0,0,0,3.4008639927609177
2,5) $500 - $750,636.05,1,1,Surburban,1,Web,Mens E-Mail,1,0,0,1,6.45527717660222
4,2) $100 - $200,170.4,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.138148614395216
9,1) $0 - $100,85.28,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.445939960417534
7,"7) $1,000 +",1047.29,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.953961154371059
8,2) $100 - $200,183.21,1,0,Rural,1,Web,No E-Mail,1,0,0,0,5.210633035903153
8,3) $200 - $350,237.64,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.47075692348754
5,4) $350 - $500,380.88,1,0,Urban,0,Phone,No E-Mail,1,0,0,0,5.942484364886264
6,3) $200 - $350,311.37,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.740981915645308
6,3) $200 - $350,320.34,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.76938293174015
11,1) $0 - $100,81.39,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.3992524153389505
6,3) $200 - $350,213.51,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,5.36368366997929
